x,y,z,bx,by,bz,particle,energy,volume
126.454064,-104.418494,380.000000,3.387214,-2.796966,20.469558,pi+,916.516173,Solenoid_1_FieldVolume
166.653714,-318.327371,4215.500000,1.410212,-2.693664,6.298326,pi+,881.638949,Solenoid_1_FieldVolume
80.759291,-162.399850,380.000000,2.163228,-4.350062,20.469558,mu+,195.352135,Solenoid_1_FieldVolume
-25.975411,0.354564,2930.000000,-0.374651,0.005114,11.022070,pi-,667.321892,Solenoid_1_FieldVolume
48.705351,37.405927,6810.000000,0.200712,0.154148,3.149163,pi-,666.688085,Solenoid_1_FieldVolume
59.561303,-61.652787,10645.500000,0.252002,-0.260851,3.149163,pi-,665.862764,Solenoid_1_FieldVolume
-411.040528,244.549018,14940.000000,-0.846937,0.503886,1.574581,pi-,638.728727,Solenoid_1_FieldVolume
-31.989612,62.589935,-470.000000,-0.856878,1.676542,20.469558,pi-,220.247464,Solenoid_1_FieldVolume
160.138583,44.465882,2930.000000,2.309726,0.641345,11.022070,mu-,182.252733,Solenoid_1_FieldVolume
67.876814,-79.139081,2080.000000,1.118866,-1.304510,12.596651,pi+,1106.673985,Solenoid_1_FieldVolume
76.361812,-192.794194,5110.500000,0.646168,-1.631411,6.298326,mu+,779.444621,Solenoid_1_FieldVolume
190.532750,-153.327701,9360.000000,0.785174,-0.631855,3.149163,mu+,778.777930,Solenoid_1_FieldVolume
-198.582419,97.963719,13240.000000,-0.409173,0.201851,1.574581,mu+,777.186298,Solenoid_1_FieldVolume
294.007821,171.340734,17490.000000,0.605795,0.353043,1.574581,mu+,745.359626,Solenoid_1_FieldVolume
-57.536727,34.037362,-470.000000,-1.541186,0.911729,20.469558,mu+,136.018179,Solenoid_1_FieldVolume
141.690840,56.907595,3780.000000,1.751699,0.703539,9.447488,mu+,129.963292,Solenoid_1_FieldVolume
100.897884,118.098980,-470.000000,2.702663,3.163414,20.469558,pi+,526.517916,Solenoid_1_FieldVolume
-62.807959,146.350105,3780.000000,-0.776484,1.809301,9.447488,pi+,434.658744,Solenoid_1_FieldVolume
144.279312,16.439139,2080.000000,2.378267,0.270979,12.596651,pi-,1042.356312,Solenoid_1_FieldVolume
-61.447597,190.640557,1305.678485,0.000000,-0.000000,12.596651,mu-,115.197400,Solenoid_1_FieldVolume
91.267917,294.047392,5960.000000,0.564165,1.817628,4.723744,pi-,473.415232,Solenoid_1_FieldVolume
57.660729,354.967487,9360.000000,0.237617,1.462800,3.149163,mu-,350.084998,Solenoid_1_FieldVolume
59.190834,372.485992,13240.000000,0.121961,0.767497,1.574581,mu-,233.622521,Solenoid_1_FieldVolume
140.924121,384.791130,17490.000000,0.290370,0.792851,1.574581,mu-,172.244262,Solenoid_1_FieldVolume
68.825311,-85.240066,-470.000000,1.843563,-2.283251,20.469558,pi+,499.071168,Solenoid_1_FieldVolume
107.998536,-105.477415,3780.000000,1.335167,-1.303999,9.447488,pi+,498.140485,Solenoid_1_FieldVolume
-149.815171,262.721872,7660.000000,-0.617380,1.082661,3.149163,pi+,497.447313,Solenoid_1_FieldVolume
44.373724,-128.720640,1230.000000,1.188600,-3.447927,20.469558,pi+,358.479350,Solenoid_1_FieldVolume
145.687490,-29.224280,-470.000000,3.902403,-0.782805,20.469558,pi+,717.977440,Solenoid_1_FieldVolume
-143.308948,-34.106381,3780.000000,-1.771703,-0.421651,9.447488,pi+,705.698857,Solenoid_1_FieldVolume
79.057040,-0.252154,1435.278685,-0.000000,0.000000,12.596651,mu+,110.880492,Solenoid_1_FieldVolume
73.292872,-10.636552,1887.111251,-0.000000,0.000000,12.596651,mu+,108.485528,Solenoid_1_FieldVolume
79.403772,-13.070070,2044.910429,-0.000000,0.000000,12.596651,mu+,107.209435,Solenoid_1_FieldVolume
76.098935,-43.202581,2114.397652,-0.000000,0.000000,11.022070,mu+,106.352901,Solenoid_1_FieldVolume
72.313220,-39.974289,2131.000289,-0.000000,0.000000,11.022070,mu+,105.993753,Solenoid_1_FieldVolume
73.348866,-43.583949,2135.777869,-0.000000,0.000000,11.022070,mu+,105.824378,Solenoid_1_FieldVolume
71.186322,-43.595157,2133.932942,-0.000000,0.000000,11.022070,mu+,105.727796,Solenoid_1_FieldVolume
71.312828,-42.868334,2133.416648,-0.000000,0.000000,11.022070,mu+,105.658372,Solenoid_1_FieldVolume
-71.217680,250.750840,2080.000000,-1.173936,4.133318,12.596651,pi-,604.361948,Solenoid_1_FieldVolume
106.288963,-50.927064,-470.000000,2.847069,-1.364138,20.469558,pi-,386.560784,Solenoid_1_FieldVolume
-13.595611,3.340422,2930.000000,-0.196093,0.048180,11.022070,mu-,251.067067,Solenoid_1_FieldVolume
-39.239403,-187.861762,380.000000,-1.051071,-5.032088,20.469558,pi+,371.652425,Solenoid_1_FieldVolume
-7.631556,105.969515,380.000000,-0.204420,2.838512,20.469558,pi-,704.543317,Solenoid_1_FieldVolume
72.543107,357.836050,4215.500000,0.613855,3.027984,6.298326,pi-,637.436160,Solenoid_1_FieldVolume
48.877621,37.483929,-470.000000,1.309242,1.004049,20.469558,pi-,263.507748,Solenoid_1_FieldVolume
68.242296,90.354536,2930.000000,0.984279,1.303210,11.022070,mu-,216.235131,Solenoid_1_FieldVolume
-164.601472,78.326711,6810.000000,-0.678313,0.322780,3.149163,mu-,215.524419,Solenoid_1_FieldVolume
-224.395349,204.241321,10645.500000,-0.949409,0.864138,3.149163,mu-,189.099696,Solenoid_1_FieldVolume
-26.755472,120.041029,2080.000000,-0.441031,1.978728,12.596651,pi-,607.437355,Solenoid_1_FieldVolume
36.890960,212.318591,5960.000000,0.228038,1.312429,4.723744,pi-,606.731511,Solenoid_1_FieldVolume
-71.218641,258.421019,10210.000000,-0.293488,1.064938,3.149163,pi-,596.300370,Solenoid_1_FieldVolume
142.962853,-685.245666,12680.656394,-0.000000,0.000000,1.574581,pi-,475.206433,Solenoid_1_FieldVolume
115.905902,61.791794,-470.000000,3.104670,1.655162,20.469558,pi-,441.074836,Solenoid_1_FieldVolume
-2.623734,135.171341,2930.000000,-0.037843,1.949616,11.022070,mu-,255.135980,Solenoid_1_FieldVolume
-76.789474,-157.377362,2930.000000,-1.107557,-2.269900,11.022070,pi+,714.524398,Solenoid_1_FieldVolume
110.657680,-335.931218,6810.000000,0.456014,-1.384353,3.149163,pi+,554.180048,Solenoid_1_FieldVolume
47.386298,59.202616,619.048220,-0.000000,-0.000000,20.469558,pi+,182.101265,Solenoid_1_FieldVolume
69.423158,30.047024,4215.500000,0.587454,0.254256,6.298326,mu+,132.807260,Solenoid_1_FieldVolume
-64.321603,-24.833416,380.000000,-1.722926,-0.665191,20.469558,pi+,508.147038,Solenoid_1_FieldVolume
-33.890964,-41.024311,4215.500000,-0.286783,-0.347145,6.298326,pi+,507.047940,Solenoid_1_FieldVolume
-171.313842,-131.859561,7660.000000,-0.705974,-0.543386,3.149163,mu+,368.281052,Solenoid_1_FieldVolume
122.041991,-44.147884,11540.500000,0.258178,-0.093394,1.574581,mu+,367.469218,Solenoid_1_FieldVolume
59.368722,-26.601683,15790.000000,0.122328,-0.054812,1.574581,mu+,338.661167,Solenoid_1_FieldVolume
47.132879,89.839399,9360.000000,0.194232,0.370223,3.149163,mu+,784.225244,Solenoid_1_FieldVolume
552.498615,62.474866,11125.500000,-1.234734,-0.139620,1.574581,mu-,133.412603,Solenoid_1_FieldVolume
-50.249925,-57.841799,380.000000,-1.346001,-1.549357,20.469558,mu-,318.316197,Solenoid_1_FieldVolume
-74.534623,-40.709539,4215.500000,-0.630707,-0.344481,6.298326,mu-,317.302229,Solenoid_1_FieldVolume
-71.406613,-151.989250,8510.000000,-0.294262,-0.626339,3.149163,mu-,316.664476,Solenoid_1_FieldVolume
57.300252,20.710252,12390.000000,0.118065,0.042673,1.574581,mu-,315.712405,Solenoid_1_FieldVolume
24.023262,44.004359,16640.000000,0.049499,0.090670,1.574581,mu-,314.955616,Solenoid_1_FieldVolume
-372.768346,-42.948609,380.000000,-9.985018,-1.150427,20.469558,pi+,171.385855,Solenoid_1_FieldVolume
8.245388,-126.776491,2080.000000,0.135915,-2.089754,12.596651,pi-,1487.427069,Solenoid_1_FieldVolume
-257.996474,-95.491605,5960.000000,-1.594782,-0.590273,4.723744,pi-,1474.785265,Solenoid_1_FieldVolume
245.546404,-634.705807,9360.000000,1.011882,-2.615586,3.149163,pi-,1382.952226,Solenoid_1_FieldVolume
111.229487,362.368451,-470.000000,2.979407,9.706445,20.469558,mu+,214.638188,Solenoid_1_FieldVolume
-106.043110,53.256451,-470.000000,-2.840484,1.426534,20.469558,pi+,557.943407,Solenoid_1_FieldVolume
-188.823060,12.761251,3780.000000,-2.334386,0.157765,9.447488,pi+,557.199953,Solenoid_1_FieldVolume
167.034813,180.574090,7660.000000,0.688341,0.744135,3.149163,pi+,556.319928,Solenoid_1_FieldVolume
-141.379574,-2.439080,380.000000,-3.787010,-0.065334,20.469558,pi-,704.598889,Solenoid_1_FieldVolume
-16.688001,55.699691,4215.500000,-0.141213,0.471327,6.298326,pi-,703.889117,Solenoid_1_FieldVolume
-127.703344,-63.263494,380.000000,-3.420677,-1.694584,20.469558,pi+,288.504483,Solenoid_1_FieldVolume
-126.109187,-97.675705,3780.000000,-1.559066,-1.207548,9.447488,mu+,215.863520,Solenoid_1_FieldVolume
-35.443015,-160.747447,7660.000000,-0.146059,-0.662431,3.149163,mu+,215.036437,Solenoid_1_FieldVolume
-207.945782,-78.133672,11540.500000,-0.439906,-0.165290,1.574581,mu+,213.766328,Solenoid_1_FieldVolume
-111.782295,-155.589475,15790.000000,-0.230324,-0.320588,1.574581,mu+,212.876960,Solenoid_1_FieldVolume
49.608351,10.816765,380.000000,1.328815,0.289739,20.469558,pi-,346.312028,Solenoid_1_FieldVolume
31.364459,-41.802547,4215.500000,0.265404,-0.353730,6.298326,pi-,345.456058,Solenoid_1_FieldVolume
210.334558,-69.896583,8510.000000,0.866776,-0.288040,3.149163,pi-,344.528136,Solenoid_1_FieldVolume
124.052135,248.947441,12390.000000,0.255606,0.512949,1.574581,pi-,320.232503,Solenoid_1_FieldVolume
110.212889,105.233209,16640.000000,0.227090,0.216830,1.574581,pi-,285.564382,Solenoid_1_FieldVolume
12.376800,-18.813961,2080.000000,0.204016,-0.310125,12.596651,pi+,277.030100,Solenoid_1_FieldVolume
212.408072,-211.578836,3215.603532,-0.000000,0.000000,9.447488,mu+,109.457161,Solenoid_1_FieldVolume
199.449865,-202.783092,3422.313107,-0.000000,0.000000,9.447488,mu+,107.719379,Solenoid_1_FieldVolume
206.170759,-211.855002,3544.365422,-0.000000,0.000000,9.447488,mu+,106.801536,Solenoid_1_FieldVolume
203.212836,-205.174060,3586.975463,-0.000000,0.000000,9.447488,mu+,106.291355,Solenoid_1_FieldVolume
206.016813,-208.491793,3600.238479,-0.000000,0.000000,9.447488,mu+,105.987284,Solenoid_1_FieldVolume
201.470972,-208.009332,3604.824681,-0.000000,0.000000,9.447488,mu+,105.824857,Solenoid_1_FieldVolume
203.922878,-206.841167,3605.727203,-0.000000,0.000000,9.447488,mu+,105.724663,Solenoid_1_FieldVolume
-29.825389,30.005548,-57.172033,0.000000,-0.000000,20.469558,mu-,107.572499,Solenoid_1_FieldVolume
-29.775024,26.147243,42.541333,0.000000,-0.000000,20.469558,mu-,106.647933,Solenoid_1_FieldVolume
-29.812005,28.934442,72.815572,0.000000,-0.000000,20.469558,mu-,106.170718,Solenoid_1_FieldVolume
-30.014972,27.759858,83.273162,0.000000,-0.000000,20.469558,mu-,105.902843,Solenoid_1_FieldVolume
-29.659553,27.426228,87.491912,0.000000,-0.000000,20.469558,mu-,105.767519,Solenoid_1_FieldVolume
-28.892011,27.576053,88.564249,0.000000,-0.000000,20.469558,mu-,105.675251,Solenoid_1_FieldVolume
-35.111059,7.652147,-470.000000,-0.940489,0.204971,20.469558,pi-,916.631005,Solenoid_1_FieldVolume
18.042208,165.046796,3780.000000,0.223053,2.040445,9.447488,pi-,915.933811,Solenoid_1_FieldVolume
-89.786549,-46.266928,7660.000000,-0.370005,-0.190663,3.149163,pi-,685.819624,Solenoid_1_FieldVolume
228.591840,-185.431248,10645.500000,0.967164,-0.784553,3.149163,mu-,600.346102,Solenoid_1_FieldVolume
-280.979507,-59.060935,1230.000000,-7.526351,-1.582013,20.469558,mu+,330.154775,Solenoid_1_FieldVolume
58.841682,75.644210,-470.000000,1.576140,2.026215,20.469558,pi-,263.976877,Solenoid_1_FieldVolume
44.639221,95.686991,3780.000000,0.551867,1.182962,9.447488,pi-,263.033511,Solenoid_1_FieldVolume
226.612991,-37.776130,7660.000000,0.933859,-0.155673,3.149163,pi-,190.974897,Solenoid_1_FieldVolume
481.665617,-237.133043,2080.000000,7.939664,-3.908846,12.596651,pi+,570.448152,Solenoid_1_FieldVolume
205.510054,-157.114018,1230.000000,5.504817,-4.208475,20.469558,pi+,528.408974,Solenoid_1_FieldVolume
-47.221300,-81.567602,1230.000000,-1.264875,-2.184880,20.469558,pi-,276.079016,Solenoid_1_FieldVolume
-90.565098,34.046519,5110.500000,-0.766356,0.288099,6.298326,pi-,275.218778,Solenoid_1_FieldVolume
-96.162234,16.493086,9360.000000,-0.396279,0.067967,3.149163,pi-,274.285233,Solenoid_1_FieldVolume
-236.080826,-187.763431,13240.000000,-0.486438,-0.386881,1.574581,mu-,169.669198,Solenoid_1_FieldVolume
18.663508,-15.767696,2930.000000,0.269189,-0.227422,11.022070,pi-,603.120162,Solenoid_1_FieldVolume
-14.589263,189.526107,6810.000000,-0.060121,0.781026,3.149163,pi-,545.012859,Solenoid_1_FieldVolume
-478.264768,203.959815,10210.000000,-1.970901,0.840507,3.149163,mu-,372.919803,Solenoid_1_FieldVolume
-129.292563,-69.790459,14090.000000,-0.266404,-0.143801,1.574581,mu-,173.083083,Solenoid_1_FieldVolume
-327.735177,233.675328,4215.500000,-2.773272,1.977344,6.298326,pi+,492.214501,Solenoid_1_FieldVolume
77.272629,65.203275,-470.000000,2.069834,1.746543,20.469558,pi-,1166.873206,Solenoid_1_FieldVolume
107.844765,99.970540,4215.500000,0.912575,0.845944,6.298326,pi-,336.594847,Solenoid_1_FieldVolume
168.355935,29.518446,8510.000000,0.693785,0.121644,3.149163,pi-,335.861478,Solenoid_1_FieldVolume
225.974379,178.416298,12390.000000,0.465614,0.367622,1.574581,pi-,324.217143,Solenoid_1_FieldVolume
190.989575,169.852116,16640.000000,0.393528,0.349975,1.574581,pi-,309.314521,Solenoid_1_FieldVolume
85.927245,245.632577,-56.140545,-0.000000,-0.000000,20.469558,pi+,533.936745,Solenoid_1_FieldVolume
-38.577159,323.654374,3780.000000,-0.476923,4.001282,9.447488,mu+,467.243453,Solenoid_1_FieldVolume
-48.996867,32.470931,2930.000000,-0.706696,0.468338,11.022070,pi-,722.004619,Solenoid_1_FieldVolume
103.138106,343.256943,5960.000000,0.637539,2.121813,4.723744,pi-,592.728374,Solenoid_1_FieldVolume
-66.590876,-380.514167,10210.000000,-0.274417,-1.568077,3.149163,pi-,525.981826,Solenoid_1_FieldVolume
-84.042798,10.214800,2930.000000,-1.212174,0.147331,11.022070,pi+,2115.764431,Solenoid_1_FieldVolume
111.428998,-37.762777,6810.000000,0.459192,-0.155618,3.149163,pi+,2115.071699,Solenoid_1_FieldVolume
-24.706949,-233.809460,10645.500000,-0.104534,-0.989240,3.149163,pi+,2114.259942,Solenoid_1_FieldVolume
-253.776834,-199.374737,14090.000000,-0.522900,-0.410806,1.574581,pi+,2085.446373,Solenoid_1_FieldVolume
37.692542,-75.962667,2080.000000,0.621315,-1.252151,12.596651,pi-,508.231050,Solenoid_1_FieldVolume
24.653281,277.160541,7660.000000,0.101595,1.142162,3.149163,pi-,249.515164,Solenoid_1_FieldVolume
-192.963377,-64.988327,-470.000000,-5.168740,-1.740785,20.469558,pi-,1177.450875,Solenoid_1_FieldVolume
-347.260504,-50.383301,3780.000000,-4.293121,-0.622880,9.447488,pi-,1133.428239,Solenoid_1_FieldVolume
16.506421,-121.654421,-470.000000,0.442143,-3.258650,20.469558,pi+,385.883565,Solenoid_1_FieldVolume
-29.994976,-115.699046,3780.000000,-0.370823,-1.430367,9.447488,pi+,384.439995,Solenoid_1_FieldVolume
45.394164,-23.583515,1230.000000,1.215934,-0.631711,20.469558,pi-,671.829644,Solenoid_1_FieldVolume
-2.518874,-84.888046,380.000000,-0.067471,-2.273822,20.469558,pi+,536.148771,Solenoid_1_FieldVolume
31.099852,-79.446633,3780.000000,0.384482,-0.982185,9.447488,mu+,472.908425,Solenoid_1_FieldVolume
-155.182684,-54.571272,7660.000000,-0.639499,-0.224885,3.149163,mu+,472.132338,Solenoid_1_FieldVolume
-155.298834,56.944300,11540.500000,-0.328532,0.120465,1.574581,mu+,471.375158,Solenoid_1_FieldVolume
-13.222886,-125.251922,15790.000000,-0.027245,-0.258078,1.574581,mu+,470.460324,Solenoid_1_FieldVolume
-26.713212,42.249938,-470.000000,-0.715543,1.131712,20.469558,pi-,1120.543255,Solenoid_1_FieldVolume
-71.741092,82.609849,3780.000000,-0.886923,1.021291,9.447488,pi-,1119.513062,Solenoid_1_FieldVolume
149.740934,61.676848,7660.000000,0.617074,0.254167,3.149163,pi-,1118.683240,Solenoid_1_FieldVolume
-187.709638,16.431851,11540.500000,-0.397097,0.034761,1.574581,pi-,1117.932055,Solenoid_1_FieldVolume
69.432588,-394.910478,15790.000000,0.143064,-0.813702,1.574581,pi-,1099.307240,Solenoid_1_FieldVolume
211.463378,-125.645669,2080.000000,3.485713,-2.071114,12.596651,pi+,701.525925,Solenoid_1_FieldVolume
50.459558,417.593737,2930.000000,0.727793,6.023078,11.022070,pi-,292.238212,Solenoid_1_FieldVolume
45.531927,-119.276096,-470.000000,1.219624,-3.194944,20.469558,pi+,2323.912919,Solenoid_1_FieldVolume
-112.778844,-98.491757,3780.000000,-1.394265,-1.217636,9.447488,pi+,2323.031025,Solenoid_1_FieldVolume
189.674580,225.717236,7660.000000,0.781638,0.930167,3.149163,pi+,2322.265040,Solenoid_1_FieldVolume
-46.016229,-39.724691,1230.000000,-1.232596,-1.064070,20.469558,pi+,306.376556,Solenoid_1_FieldVolume
-88.980965,-21.831737,5110.500000,-0.752951,-0.184739,6.298326,pi+,305.450543,Solenoid_1_FieldVolume
-88.432463,-57.253852,9360.000000,-0.364425,-0.235940,3.149163,pi+,304.632634,Solenoid_1_FieldVolume
-143.760200,-56.575111,13240.000000,-0.296214,-0.116571,1.574581,pi+,303.776374,Solenoid_1_FieldVolume
-116.879364,-30.344215,17490.000000,-0.240827,-0.062523,1.574581,pi+,303.012165,Solenoid_1_FieldVolume
-243.158852,-43.511301,-470.000000,-6.513282,-1.165499,20.469558,pi+,978.886694,Solenoid_1_FieldVolume
-195.337930,170.277733,3780.000000,-2.414929,2.105114,9.447488,pi+,900.677526,Solenoid_1_FieldVolume
28.083976,110.780443,-470.000000,0.752261,2.967378,20.469558,pi-,1021.799444,Solenoid_1_FieldVolume
160.369231,75.942260,3780.000000,1.982617,0.938861,9.447488,pi-,1011.641924,Solenoid_1_FieldVolume
-184.692835,111.807940,380.000000,-4.947205,2.994901,20.469558,pi+,529.817309,Solenoid_1_FieldVolume
80.872030,1.651568,4215.500000,0.684334,0.013975,6.298326,pi+,466.491719,Solenoid_1_FieldVolume
353.339695,147.982063,-1300.000000,-10.563394,-4.424051,20.469558,pi+,177.485003,Solenoid_1_FieldVolume
26.665879,-57.212456,-470.000000,0.714275,-1.532500,20.469558,pi+,1239.084064,Solenoid_1_FieldVolume
110.846452,0.268830,3780.000000,1.370375,0.003324,9.447488,pi+,1238.128840,Solenoid_1_FieldVolume
-192.255333,-183.668569,7660.000000,-0.792273,-0.756887,3.149163,pi+,1145.628436,Solenoid_1_FieldVolume
254.709556,-0.331554,11540.500000,0.538834,-0.000701,1.574581,pi+,1134.627762,Solenoid_1_FieldVolume
-155.033902,26.626381,-470.000000,-4.152757,0.713217,20.469558,pi-,749.227184,Solenoid_1_FieldVolume
-179.624339,-83.029401,3780.000000,-2.220664,-1.026478,9.447488,pi-,718.433109,Solenoid_1_FieldVolume
36.446376,-87.643242,7660.000000,0.150193,-0.361173,3.149163,pi-,694.584470,Solenoid_1_FieldVolume
-71.787994,75.028905,2080.000000,-1.183337,1.236759,12.596651,pi-,285.375356,Solenoid_1_FieldVolume
-17.474501,0.956620,2531.086922,0.000000,-0.000000,11.022070,pi+,289.176285,Solenoid_1_FieldVolume
370.644571,20.463382,5960.000000,2.291107,0.126493,4.723744,mu+,161.718914,Solenoid_1_FieldVolume
18.647545,118.073732,-470.000000,0.499495,3.162737,20.469558,pi+,553.434524,Solenoid_1_FieldVolume
18.000175,110.196590,2930.000000,0.259622,1.589398,11.022070,pi+,550.166968,Solenoid_1_FieldVolume
29.920410,-36.026213,6810.000000,0.123300,-0.148462,3.149163,pi+,528.987662,Solenoid_1_FieldVolume
-133.099943,-178.420305,10645.500000,-0.563141,-0.754890,3.149163,pi+,508.547272,Solenoid_1_FieldVolume
-138.421930,-21.982376,14816.136269,0.000000,0.000000,1.574581,pi+,345.563790,Solenoid_1_FieldVolume
-58.825235,-112.873217,2080.000000,-0.969661,-1.860576,12.596651,pi+,259.177909,Solenoid_1_FieldVolume
-19.349739,-75.695850,2080.000000,-0.318957,-1.247753,12.596651,mu-,931.299132,Solenoid_1_FieldVolume
268.866292,-66.121824,5960.000000,1.661973,-0.408726,4.723744,mu-,917.659174,Solenoid_1_FieldVolume
1.571019,-272.351150,10210.000000,0.006474,-1.122343,3.149163,mu-,907.200180,Solenoid_1_FieldVolume
467.462074,149.302360,14090.000000,0.963192,0.307633,1.574581,mu-,718.749115,Solenoid_1_FieldVolume
103.815607,-49.756307,2930.000000,1.497363,-0.717650,11.022070,pi+,753.566018,Solenoid_1_FieldVolume
7.991046,-77.392269,6810.000000,0.032931,-0.318929,3.149163,pi+,678.503219,Solenoid_1_FieldVolume
79.155774,-173.665633,10645.500000,0.334905,-0.734773,3.149163,pi+,635.897054,Solenoid_1_FieldVolume
271.804104,472.446498,14940.000000,0.560044,0.973462,1.574581,pi+,607.252983,Solenoid_1_FieldVolume
40.015060,229.073154,-470.000000,1.071848,6.135981,20.469558,pi+,211.565402,Solenoid_1_FieldVolume
-150.420245,-24.592897,-470.000000,-4.029175,-0.658748,20.469558,pi+,1934.027618,Solenoid_1_FieldVolume
47.351371,-76.890499,3780.000000,0.585397,-0.950584,9.447488,pi+,1924.496260,Solenoid_1_FieldVolume
-525.978068,-53.561196,7660.000000,-2.167525,-0.220723,3.149163,pi+,1888.311661,Solenoid_1_FieldVolume
-296.980086,404.346955,10645.500000,-1.256512,1.710778,3.149163,mu+,1319.530393,Solenoid_1_FieldVolume
311.166008,-52.342336,14940.000000,0.641148,-0.107850,1.574581,mu+,1122.116263,Solenoid_1_FieldVolume
-80.779368,57.851894,-470.000000,-2.163766,1.549628,20.469558,pi-,721.834320,Solenoid_1_FieldVolume
-118.341026,32.748887,3780.000000,-1.463029,0.404869,9.447488,pi-,720.819217,Solenoid_1_FieldVolume
-150.118766,-18.792947,7660.000000,-0.618631,-0.077445,3.149163,pi-,720.088573,Solenoid_1_FieldVolume
-48.329712,203.457905,11540.500000,-0.102241,0.430412,1.574581,pi-,719.264516,Solenoid_1_FieldVolume
-296.485106,-0.110331,15790.000000,-0.610899,-0.000227,1.574581,pi-,680.488755,Solenoid_1_FieldVolume
-12.342716,-100.087103,1230.000000,-0.330613,-2.680945,20.469558,pi+,817.892230,Solenoid_1_FieldVolume
-25.885616,-125.892755,4215.500000,-0.219042,-1.065296,6.298326,mu+,513.588612,Solenoid_1_FieldVolume
-220.514452,-49.025708,8510.000000,-0.908727,-0.202032,3.149163,mu+,441.252686,Solenoid_1_FieldVolume
-100.042750,70.086133,12390.000000,-0.206135,0.144410,1.574581,mu+,249.100785,Solenoid_1_FieldVolume
-306.906341,-129.581292,16640.000000,-0.632372,-0.266998,1.574581,mu+,238.696920,Solenoid_1_FieldVolume
-9.291643,79.046769,2080.000000,-0.153161,1.302989,12.596651,pi+,1286.787844,Solenoid_1_FieldVolume
-117.749633,222.488831,5960.000000,-0.727859,1.375295,4.723744,pi+,1286.098475,Solenoid_1_FieldVolume
258.034637,-37.840983,10210.000000,1.063346,-0.155940,3.149163,pi+,1207.250180,Solenoid_1_FieldVolume
-310.580793,-161.951872,14090.000000,-0.639943,-0.333697,1.574581,pi+,1187.052211,Solenoid_1_FieldVolume
-79.086715,-1.523440,2930.000000,-1.140691,-0.021973,11.022070,pi+,622.659007,Solenoid_1_FieldVolume
34.069041,-6.007659,1230.000000,0.912577,-0.160922,20.469558,pi-,300.382943,Solenoid_1_FieldVolume
11.825972,-51.825493,-470.000000,0.316772,-1.388204,20.469558,pi+,174.083123,Solenoid_1_FieldVolume
-12.566776,-112.307906,2930.000000,-0.181254,-1.619850,11.022070,mu+,122.200267,Solenoid_1_FieldVolume
-77.720440,-17.442391,-470.000000,-2.081829,-0.467214,20.469558,pi-,317.994164,Solenoid_1_FieldVolume
-91.201960,-88.481914,3780.000000,-1.127514,-1.093886,9.447488,pi-,316.534521,Solenoid_1_FieldVolume
17.111417,11.609968,2930.000000,0.246803,0.167454,11.022070,pi+,963.213976,Solenoid_1_FieldVolume
22.468253,59.215803,6810.000000,0.092590,0.244025,3.149163,pi+,962.538216,Solenoid_1_FieldVolume
-46.145358,-33.814977,10645.500000,-0.195239,-0.143070,3.149163,pi+,961.832393,Solenoid_1_FieldVolume
-13.868455,171.042090,14940.000000,-0.028576,0.352427,1.574581,pi+,961.142053,Solenoid_1_FieldVolume
-20.907242,-81.388549,380.000000,-0.560024,-2.180084,20.469558,pi-,437.250231,Solenoid_1_FieldVolume
-71.606434,-251.787511,4215.500000,-0.605929,-2.130608,6.298326,pi-,436.339022,Solenoid_1_FieldVolume
-17.544540,-70.101469,2080.000000,-0.289200,-1.155536,12.596651,pi+,772.567662,Solenoid_1_FieldVolume
101.745593,-47.359312,5960.000000,0.628931,-0.292747,4.723744,mu+,552.822687,Solenoid_1_FieldVolume
-76.514728,293.126777,10210.000000,-0.315313,1.207958,3.149163,mu+,504.651215,Solenoid_1_FieldVolume
108.480574,208.593091,14090.000000,0.223521,0.429800,1.574581,mu+,292.420746,Solenoid_1_FieldVolume
34.876853,67.461888,2080.000000,0.574902,1.112026,12.596651,pi-,229.503844,Solenoid_1_FieldVolume
60.090209,2.368684,-217.149081,-0.000000,-0.000000,20.469558,pi+,431.418476,Solenoid_1_FieldVolume
79.949413,74.509445,2930.000000,1.153134,1.074672,11.022070,mu+,268.467666,Solenoid_1_FieldVolume
395.176886,322.145544,-470.000000,10.585256,8.629030,20.469558,pi-,563.163609,Solenoid_1_FieldVolume
522.940180,181.623230,2930.000000,7.542520,2.619605,11.022070,mu-,452.571364,Solenoid_1_FieldVolume
-95.974257,23.590500,1230.000000,-2.570778,0.631898,20.469558,pi+,811.913130,Solenoid_1_FieldVolume
-249.520809,-28.829056,5110.500000,-2.111428,-0.243949,6.298326,pi+,811.187113,Solenoid_1_FieldVolume
-137.849384,-136.849888,9360.000000,-0.568069,-0.563950,3.149163,pi+,790.212057,Solenoid_1_FieldVolume
156.541252,28.242256,-470.000000,4.193133,0.756500,20.469558,pi-,1715.048594,Solenoid_1_FieldVolume
187.769911,-128.809967,3780.000000,2.321367,-1.592455,9.447488,pi-,1704.705576,Solenoid_1_FieldVolume
-111.906101,-426.842257,-470.000000,-2.997530,-11.433448,20.469558,pi+,367.399619,Solenoid_1_FieldVolume
-74.980675,-490.685261,3780.000000,-0.926973,-6.066256,9.447488,pi+,286.427414,Solenoid_1_FieldVolume
-28.280724,-31.608138,961.273824,0.000000,0.000000,20.469558,pi-,200.897544,Solenoid_1_FieldVolume
