x,y,z,bx,by,bz,particle,energy,volume
62.110240,46.076566,380.000000,0.227257,0.168591,20.469558,pi-,374.638182,Solenoid_1_FieldVolume
45.121959,-16.757380,4215.500000,0.063454,-0.023566,7.872907,pi-,373.688661,Solenoid_1_FieldVolume
73.019058,69.522465,8510.000000,0.041103,0.039135,1.574581,pi-,372.938662,Solenoid_1_FieldVolume
257.174874,-180.315248,12390.000000,0.144767,-0.101502,3.149163,pi-,371.991944,Solenoid_1_FieldVolume
256.789878,-189.711961,16640.000000,0.144550,-0.106791,3.149163,pi-,371.023753,Solenoid_1_FieldVolume
-7.488417,-22.397954,2080.000000,-0.021077,-0.063040,15.745814,pi-,3415.612132,Solenoid_1_FieldVolume
-28.454044,68.232691,5960.000000,-0.024009,0.057572,4.723744,pi-,3414.641909,Solenoid_1_FieldVolume
-138.941791,27.220299,10210.000000,-0.078212,0.015323,3.149163,pi-,3413.884559,Solenoid_1_FieldVolume
-158.532569,-82.690066,14090.000000,-0.089240,-0.046547,3.149163,pi-,3413.194543,Solenoid_1_FieldVolume
-21.295438,-84.605613,1230.000000,-0.077919,-0.309566,20.469558,pi+,391.337274,Solenoid_1_FieldVolume
21.692206,46.836639,4215.500000,0.030505,0.065865,7.872907,mu+,350.900373,Solenoid_1_FieldVolume
436.958291,6.072442,8510.000000,0.245969,0.003418,3.149163,mu+,350.077725,Solenoid_1_FieldVolume
-8.505778,37.247905,2080.000000,-0.023940,0.104837,15.745814,pi+,837.383450,Solenoid_1_FieldVolume
308.727491,229.092058,5960.000000,0.260494,0.193300,4.723744,pi+,836.648932,Solenoid_1_FieldVolume
540.511665,249.203277,10210.000000,0.304261,0.140280,3.149163,pi+,834.187055,Solenoid_1_FieldVolume
-241.740659,30.811782,13240.000000,-0.136079,0.017344,3.149163,mu+,482.540936,Solenoid_1_FieldVolume
149.866896,58.854629,17490.000000,0.084362,0.033130,3.149163,mu+,481.904123,Solenoid_1_FieldVolume
-6.795860,46.050537,-470.000000,-0.024866,0.168496,20.469558,pi-,460.790257,Solenoid_1_FieldVolume
-60.994784,34.038185,3780.000000,-0.103004,0.057482,9.447488,pi-,459.511068,Solenoid_1_FieldVolume
65.947661,147.674196,7660.000000,0.055644,0.124603,4.723744,pi-,458.764043,Solenoid_1_FieldVolume
151.085064,443.887583,10645.500000,0.084987,0.249692,3.149163,mu-,375.445631,Solenoid_1_FieldVolume
28.245756,-26.581078,380.000000,0.103349,-0.097258,20.469558,pi+,529.546198,Solenoid_1_FieldVolume
135.459279,-130.194142,3934.030896,-0.000000,0.000000,7.872907,pi+,528.510720,Solenoid_1_FieldVolume
-271.714986,351.696818,7660.000000,-0.229264,0.296750,4.723744,mu+,411.016317,Solenoid_1_FieldVolume
-554.538866,-427.184557,11535.209909,0.000000,0.000000,3.149163,mu+,410.053844,Solenoid_1_FieldVolume
-80.084030,-128.567653,-470.000000,-0.293022,-0.470420,20.469558,pi+,256.365848,Solenoid_1_FieldVolume
-90.416752,-153.534243,3780.000000,-0.152690,-0.259279,9.447488,pi+,255.484024,Solenoid_1_FieldVolume
-385.563851,-228.706852,6810.000000,-0.325326,-0.192975,4.723744,mu+,175.756634,Solenoid_1_FieldVolume
-431.895421,-247.336240,10645.500000,-0.242946,-0.139129,3.149163,mu+,174.724889,Solenoid_1_FieldVolume
-294.874232,-75.401483,14940.000000,-0.165988,-0.042444,3.149163,mu+,173.353032,Solenoid_1_FieldVolume
231.384988,-660.651941,415.483085,-0.000000,0.000000,20.469558,pi-,389.360127,Solenoid_1_FieldVolume
146.366522,-70.163798,1230.000000,0.535545,-0.256725,20.469558,pi+,589.416281,Solenoid_1_FieldVolume
-57.699367,167.762312,5110.500000,-0.081199,0.236089,7.872907,pi+,588.672487,Solenoid_1_FieldVolume
189.805989,-227.663608,9360.000000,0.106844,-0.128155,3.149163,pi+,587.879959,Solenoid_1_FieldVolume
282.020758,16.786283,13240.000000,0.158753,0.009449,3.149163,pi+,586.986529,Solenoid_1_FieldVolume
31.929268,-54.035946,17490.000000,0.017973,-0.030418,3.149163,pi+,586.212065,Solenoid_1_FieldVolume
-73.756000,227.721415,1230.000000,-0.269868,0.833218,20.469558,pi+,1134.930239,Solenoid_1_FieldVolume
-397.053534,51.454959,5110.500000,-0.558766,0.072412,7.872907,pi+,1134.188293,Solenoid_1_FieldVolume
-79.677622,-221.811103,9360.000000,-0.044852,-0.124860,3.149163,pi+,1133.139677,Solenoid_1_FieldVolume
20.831553,21.552974,238.884769,-0.000000,-0.000000,20.469558,pi-,957.795621,Solenoid_1_FieldVolume
35.455054,-73.305173,3780.000000,0.059874,-0.123793,9.447488,mu-,577.532443,Solenoid_1_FieldVolume
-88.765864,166.956134,7660.000000,-0.074898,0.140872,4.723744,mu-,576.747949,Solenoid_1_FieldVolume
-147.663462,268.796183,11540.500000,-0.083122,0.151309,3.149163,mu-,575.904629,Solenoid_1_FieldVolume
-259.011495,152.581791,15790.000000,-0.145801,0.085890,3.149163,mu-,575.083678,Solenoid_1_FieldVolume
17.893333,7.479982,2080.000000,0.050362,0.021053,15.745814,pi-,1145.007115,Solenoid_1_FieldVolume
-297.914568,346.582447,5960.000000,-0.251370,0.292435,4.723744,pi-,1144.223408,Solenoid_1_FieldVolume
351.296368,302.474965,10210.000000,0.197749,0.170267,3.149163,pi-,1141.750331,Solenoid_1_FieldVolume
-18.448987,-33.127167,2930.000000,-0.036322,-0.065220,11.022070,pi-,340.039586,Solenoid_1_FieldVolume
-87.662351,74.947605,-470.000000,-0.320751,0.274228,20.469558,pi+,563.879016,Solenoid_1_FieldVolume
110.094891,7.538905,3780.000000,0.185921,0.012731,9.447488,pi+,562.196839,Solenoid_1_FieldVolume
-35.940629,61.417331,2080.000000,-0.101157,0.172863,15.745814,pi+,451.615543,Solenoid_1_FieldVolume
115.120803,-51.460994,5960.000000,0.097135,-0.043421,4.723744,pi+,450.862577,Solenoid_1_FieldVolume
11.186912,-14.712183,10210.000000,0.006297,-0.008282,3.149163,pi+,450.071278,Solenoid_1_FieldVolume
279.551153,-340.123535,14090.000000,0.157363,-0.191460,3.149163,pi+,449.256302,Solenoid_1_FieldVolume
73.280991,-429.934918,17490.000000,0.041251,-0.242016,3.149163,mu+,372.511229,Solenoid_1_FieldVolume
-43.070325,27.626651,1230.000000,-0.157591,0.101084,20.469558,pi+,469.054424,Solenoid_1_FieldVolume
143.359209,-54.240021,5110.500000,0.201747,-0.076331,7.872907,pi+,467.357108,Solenoid_1_FieldVolume
277.443619,-51.715198,9360.000000,0.156177,-0.029111,3.149163,pi+,466.575221,Solenoid_1_FieldVolume
155.760822,41.070049,13240.000000,0.087680,0.023119,3.149163,pi+,465.314766,Solenoid_1_FieldVolume
203.770218,354.808291,17490.000000,0.114705,0.199726,3.149163,pi+,464.553187,Solenoid_1_FieldVolume
56.203733,-45.980718,-470.000000,0.205646,-0.168240,20.469558,mu-,292.350752,Solenoid_1_FieldVolume
307.863512,23.290898,3780.000000,0.519901,0.039332,9.447488,mu-,289.899183,Solenoid_1_FieldVolume
-24.406401,-43.998401,-1300.000000,0.089301,0.160987,20.469558,pi-,198.612353,Solenoid_1_FieldVolume
-39.637899,219.286866,1230.000000,-0.145032,0.802356,20.469558,pi-,913.541811,Solenoid_1_FieldVolume
-210.298315,7.016543,4215.500000,-0.295738,0.009867,7.872907,mu-,638.646613,Solenoid_1_FieldVolume
-209.939378,320.242543,8510.000000,-0.118178,0.180269,3.149163,mu-,637.667687,Solenoid_1_FieldVolume
14.747934,638.446414,12390.000000,0.008302,0.359390,3.149163,mu-,636.600002,Solenoid_1_FieldVolume
-294.150800,250.827359,16640.000000,-0.165581,0.141194,3.149163,mu-,635.513241,Solenoid_1_FieldVolume
-89.580369,-64.025125,380.000000,-0.327769,-0.234264,20.469558,mu+,157.905934,Solenoid_1_FieldVolume
-97.915845,0.316336,4215.500000,-0.137697,0.000445,7.872907,mu+,155.352568,Solenoid_1_FieldVolume
596.222768,366.767517,7769.720258,-0.000000,-0.000000,3.149163,mu+,153.451261,Solenoid_1_FieldVolume
5.113838,-68.873009,1230.000000,0.018711,-0.252002,20.469558,pi+,380.181081,Solenoid_1_FieldVolume
-33.211970,-48.629456,4215.500000,-0.046705,-0.068387,7.872907,mu+,237.737705,Solenoid_1_FieldVolume
260.530593,-255.161602,8510.000000,0.146656,-0.143634,3.149163,mu+,236.539472,Solenoid_1_FieldVolume
447.761818,-366.603343,12390.000000,0.252051,-0.206366,3.149163,mu+,235.768162,Solenoid_1_FieldVolume
310.989001,-489.777433,16640.000000,0.175060,-0.275702,3.149163,mu+,234.383574,Solenoid_1_FieldVolume
165.195906,88.271452,2080.000000,0.464954,0.248446,15.745814,pi+,1026.145854,Solenoid_1_FieldVolume
-319.294775,-314.994879,5960.000000,-0.269410,-0.265782,4.723744,pi+,1025.353997,Solenoid_1_FieldVolume
224.304569,-626.861603,9360.000000,0.126264,-0.352868,3.149163,mu+,985.262349,Solenoid_1_FieldVolume
-7.329207,-64.997692,380.000000,-0.026817,-0.237822,20.469558,pi-,244.082394,Solenoid_1_FieldVolume
19.093277,-132.686271,3780.000000,0.032244,-0.224072,9.447488,mu-,232.632981,Solenoid_1_FieldVolume
354.742351,492.751925,7660.000000,0.299320,0.415768,4.723744,mu-,231.484169,Solenoid_1_FieldVolume
288.408606,-217.200248,11540.500000,0.162349,-0.122265,3.149163,mu-,230.173563,Solenoid_1_FieldVolume
127.393430,-236.099824,15790.000000,0.071711,-0.132904,3.149163,mu-,228.480982,Solenoid_1_FieldVolume
-16.133048,-57.641561,1022.145819,0.000000,0.000000,20.469558,pi+,371.518132,Solenoid_1_FieldVolume
11.257962,-95.860981,4215.500000,0.015832,-0.134807,7.872907,mu+,314.617369,Solenoid_1_FieldVolume
-247.596674,654.748720,8437.640081,0.000000,-0.000000,3.149163,mu+,313.725665,Solenoid_1_FieldVolume
-3.349809,25.450513,2930.000000,-0.006595,0.050107,11.022070,pi-,904.753089,Solenoid_1_FieldVolume
-19.208371,37.619171,6810.000000,-0.016207,0.031742,4.723744,pi-,904.036234,Solenoid_1_FieldVolume
39.743415,58.946032,10645.500000,0.022356,0.033158,3.149163,pi-,903.178228,Solenoid_1_FieldVolume
1.718991,11.820744,14940.000000,0.000968,0.006654,3.149163,pi-,901.954745,Solenoid_1_FieldVolume
-16.431718,-86.404968,2080.000000,-0.046248,-0.243192,15.745814,pi-,333.796073,Solenoid_1_FieldVolume
37.409809,193.322381,5960.000000,0.031565,0.163119,4.723744,pi-,332.985939,Solenoid_1_FieldVolume
170.679802,72.111521,10210.000000,0.096078,0.040593,3.149163,pi-,332.224332,Solenoid_1_FieldVolume
-115.837948,144.519899,14090.000000,-0.065207,0.081352,3.149163,pi-,331.440559,Solenoid_1_FieldVolume
-89.391104,-110.831084,2930.000000,-0.175992,-0.218203,11.022070,pi+,271.764911,Solenoid_1_FieldVolume
60.653555,17.396676,380.000000,0.221927,0.063653,20.469558,pi-,249.761595,Solenoid_1_FieldVolume
72.422417,37.411393,4215.500000,0.101846,0.052611,7.872907,pi-,248.300321,Solenoid_1_FieldVolume
150.352176,470.417098,8510.000000,0.084635,0.264804,1.574581,pi-,247.105563,Solenoid_1_FieldVolume
-7.145739,-195.409025,380.000000,-0.026146,-0.714989,20.469558,pi-,440.218172,Solenoid_1_FieldVolume
-34.627083,-130.132421,4215.500000,-0.048695,-0.183002,7.872907,pi-,439.221841,Solenoid_1_FieldVolume
-38.575222,-584.412632,8510.000000,-0.021714,-0.328973,3.149163,pi-,438.303316,Solenoid_1_FieldVolume
45.295568,-94.279889,12390.000000,0.025497,-0.053071,3.149163,pi-,434.195669,Solenoid_1_FieldVolume
269.253709,-95.804144,16640.000000,0.151566,-0.053929,3.149163,pi-,433.241403,Solenoid_1_FieldVolume
81.044598,-226.516173,2080.000000,0.228105,-0.637544,15.745814,mu+,229.664334,Solenoid_1_FieldVolume
-17.171882,253.480862,5960.000000,-0.014489,0.213879,4.723744,mu+,228.648111,Solenoid_1_FieldVolume
39.716555,71.555881,10210.000000,0.022357,0.040280,3.149163,mu+,227.490115,Solenoid_1_FieldVolume
267.175531,317.663478,14090.000000,0.150397,0.178817,3.149163,mu+,226.203363,Solenoid_1_FieldVolume
113.024880,53.901406,2080.000000,0.318116,0.151709,15.745814,pi-,603.941193,Solenoid_1_FieldVolume
23.213437,82.581835,5960.000000,0.019587,0.069680,4.723744,pi-,602.892407,Solenoid_1_FieldVolume
2.114303,-121.290220,9360.000000,0.001190,-0.068276,3.149163,mu-,530.245154,Solenoid_1_FieldVolume
-1.001834,32.107208,13240.000000,-0.000564,0.018074,3.149163,mu-,529.582115,Solenoid_1_FieldVolume
257.284144,83.139924,17490.000000,0.144829,0.046801,3.149163,mu-,528.531809,Solenoid_1_FieldVolume
-209.383082,-196.295631,2080.000000,-0.589322,-0.552487,15.745814,pi+,266.601707,Solenoid_1_FieldVolume
-382.913779,-230.394920,5960.000000,-0.323090,-0.194400,4.723744,pi+,265.755389,Solenoid_1_FieldVolume
-499.595340,-253.564766,10210.000000,-0.281229,-0.142735,3.149163,pi+,264.858188,Solenoid_1_FieldVolume
41.607203,-50.876387,-1300.000000,-0.152238,0.186153,20.469558,pi+,274.319851,Solenoid_1_FieldVolume
-4.720373,-127.719114,-470.000000,-0.017272,-0.467316,20.469558,pi-,283.692048,Solenoid_1_FieldVolume
-17.714324,-146.900439,3780.000000,-0.029915,-0.248076,9.447488,pi-,282.316871,Solenoid_1_FieldVolume
-137.433382,-210.584729,7660.000000,-0.115962,-0.177684,4.723744,pi-,281.342053,Solenoid_1_FieldVolume
-272.636471,-292.278191,11540.500000,-0.153471,-0.164527,3.149163,pi-,280.401148,Solenoid_1_FieldVolume
-194.212540,-205.138257,15790.000000,-0.109325,-0.115475,3.149163,pi-,279.633311,Solenoid_1_FieldVolume
-43.433382,16.393888,8510.000000,-0.024449,0.009228,3.149163,mu+,445.482917,Solenoid_1_FieldVolume
-10.972912,-1.926680,12390.000000,-0.006177,-0.001085,3.149163,mu+,444.714473,Solenoid_1_FieldVolume
-91.245203,34.658496,16640.000000,-0.051363,0.019510,3.149163,mu+,444.001513,Solenoid_1_FieldVolume
-401.106247,125.146817,-470.000000,-1.467621,0.457904,20.469558,pi+,743.360567,Solenoid_1_FieldVolume
-258.117329,271.807579,3780.000000,-0.435893,0.459012,9.447488,pi+,742.413680,Solenoid_1_FieldVolume
244.294082,252.165729,1230.000000,0.893856,0.922658,20.469558,pi-,819.724643,Solenoid_1_FieldVolume
699.856798,14.158485,4883.436330,-0.000000,-0.000000,7.872907,pi-,818.360677,Solenoid_1_FieldVolume
40.107092,16.766812,2930.000000,0.078962,0.033010,11.022070,pi+,339.831241,Solenoid_1_FieldVolume
1.841595,-32.793060,6810.000000,0.001554,-0.027670,4.723744,pi+,339.079825,Solenoid_1_FieldVolume
42.962832,-123.035270,10645.500000,0.024167,-0.069209,3.149163,pi+,338.267101,Solenoid_1_FieldVolume
-29.689368,-182.716415,14940.000000,-0.016713,-0.102853,3.149163,pi+,337.465558,Solenoid_1_FieldVolume
-39.601544,88.576764,2080.000000,-0.111461,0.249305,15.745814,pi+,595.415324,Solenoid_1_FieldVolume
61.019503,115.806241,5752.307427,-0.000000,-0.000000,4.723744,pi+,594.325050,Solenoid_1_FieldVolume
-38.641020,232.096661,9360.000000,-0.021752,0.130650,3.149163,mu+,426.207632,Solenoid_1_FieldVolume
-21.477340,136.081632,13240.000000,-0.012090,0.076602,3.149163,mu+,425.404996,Solenoid_1_FieldVolume
-190.248848,99.891929,17490.000000,-0.107094,0.056230,3.149163,mu+,424.456119,Solenoid_1_FieldVolume
-112.172997,-163.090483,380.000000,-0.410434,-0.596737,20.469558,pi-,406.018250,Solenoid_1_FieldVolume
-10.701891,-186.172219,4215.500000,-0.015050,-0.261810,7.872907,pi-,405.084062,Solenoid_1_FieldVolume
-109.280731,241.870949,7660.000000,-0.092207,0.204083,4.723744,mu-,367.546212,Solenoid_1_FieldVolume
471.384645,185.607625,11540.500000,0.265348,0.104481,3.149163,mu-,366.631573,Solenoid_1_FieldVolume
449.429377,277.591895,15790.000000,0.252990,0.156260,3.149163,mu-,365.778174,Solenoid_1_FieldVolume
-96.448109,75.322277,-470.000000,-0.352897,0.275599,20.469558,pi-,1497.151826,Solenoid_1_FieldVolume
-130.183926,-27.191878,3780.000000,-0.219847,-0.045920,9.447488,pi-,1496.338090,Solenoid_1_FieldVolume
48.107140,422.537125,7660.000000,0.040591,0.356523,4.723744,pi-,1494.777322,Solenoid_1_FieldVolume
-276.860259,-273.712435,11540.500000,-0.155848,-0.154076,3.149163,pi-,1493.878326,Solenoid_1_FieldVolume
437.480461,-32.157359,15790.000000,0.246263,-0.018102,3.149163,pi-,1493.236600,Solenoid_1_FieldVolume
5.680506,-79.296216,380.000000,0.020785,-0.290140,20.469558,pi-,642.472335,Solenoid_1_FieldVolume
38.597958,-34.851710,4215.500000,0.054279,-0.049011,7.872907,pi-,641.559013,Solenoid_1_FieldVolume
-228.751233,-196.190493,8510.000000,-0.128767,-0.110438,3.149163,pi-,640.376735,Solenoid_1_FieldVolume
-315.073933,129.189217,12390.000000,-0.177359,0.072722,3.149163,pi-,639.463059,Solenoid_1_FieldVolume
-340.704343,63.034924,16640.000000,-0.191787,0.035483,3.149163,pi-,636.750167,Solenoid_1_FieldVolume
-114.070298,-65.004408,380.000000,-0.417376,-0.237847,20.469558,pi+,523.770328,Solenoid_1_FieldVolume
-111.649431,22.605165,4215.500000,-0.157010,0.031789,7.872907,pi+,522.959554,Solenoid_1_FieldVolume
-177.833784,39.358304,8510.000000,-0.100105,0.022155,3.149163,pi+,522.262213,Solenoid_1_FieldVolume
-305.983189,-34.619580,12390.000000,-0.172242,-0.019488,3.149163,pi+,521.451491,Solenoid_1_FieldVolume
-9.182738,140.518832,16640.000000,-0.005169,0.079100,3.149163,pi+,520.480770,Solenoid_1_FieldVolume
30.983718,125.875652,1230.000000,0.113367,0.460571,20.469558,pi-,944.005943,Solenoid_1_FieldVolume
217.868792,-132.602940,5110.500000,0.306603,-0.186610,7.872907,pi-,943.141333,Solenoid_1_FieldVolume
221.954510,-312.519432,9360.000000,0.124941,-0.175921,3.149163,pi-,942.210719,Solenoid_1_FieldVolume
147.344693,-257.801678,2930.000000,0.290091,-0.507557,11.022070,pi-,1118.511100,Solenoid_1_FieldVolume
346.778366,-435.235404,6810.000000,0.292600,-0.367237,4.723744,pi-,1117.752084,Solenoid_1_FieldVolume
68.454207,4.066009,380.000000,0.250469,0.014877,20.469558,pi+,496.527056,Solenoid_1_FieldVolume
58.144135,6.356440,3780.000000,0.098190,0.010734,9.447488,mu+,436.795722,Solenoid_1_FieldVolume
51.118412,26.216276,7660.000000,0.043132,0.022120,4.723744,mu+,435.936528,Solenoid_1_FieldVolume
-18.155335,44.629059,11540.500000,-0.010220,0.025122,3.149163,mu+,435.215022,Solenoid_1_FieldVolume
35.031829,87.352483,15790.000000,0.019720,0.049172,3.149163,mu+,434.402030,Solenoid_1_FieldVolume
182.532104,-85.069299,380.000000,0.667873,-0.311263,20.469558,pi+,1001.601761,Solenoid_1_FieldVolume
307.581202,-158.600906,4215.500000,0.432545,-0.223037,7.872907,pi+,1000.622997,Solenoid_1_FieldVolume
-53.264302,-56.308134,380.000000,-0.194891,-0.206028,20.469558,pi-,732.622158,Solenoid_1_FieldVolume
4.530605,70.402458,4215.500000,0.006371,0.099005,7.872907,pi-,731.038003,Solenoid_1_FieldVolume
-289.462827,111.369433,8510.000000,-0.162942,0.062691,3.149163,pi-,730.165359,Solenoid_1_FieldVolume
149.284702,165.162760,12390.000000,0.084034,0.092972,3.149163,pi-,729.525988,Solenoid_1_FieldVolume
193.853670,53.579091,16640.000000,0.109123,0.030160,3.149163,pi-,728.074700,Solenoid_1_FieldVolume
49.771801,-34.027000,-470.000000,0.182112,-0.124503,20.469558,mu-,111.252379,Solenoid_1_FieldVolume
197.906346,73.203718,-551.819277,-0.000000,-0.000000,20.469558,mu-,108.513387,Solenoid_1_FieldVolume
207.401410,63.107639,-656.003496,-0.000000,-0.000000,20.469558,mu-,107.187145,Solenoid_1_FieldVolume
204.323058,65.037035,-680.342873,-0.000000,-0.000000,20.469558,mu-,106.434849,Solenoid_1_FieldVolume
206.992584,64.327532,-685.609060,-0.000000,-0.000000,20.469558,mu-,106.022848,Solenoid_1_FieldVolume
205.939312,66.187771,-687.823253,-0.000000,-0.000000,20.469558,mu-,105.833971,Solenoid_1_FieldVolume
206.689985,65.715657,-688.489293,-0.000000,-0.000000,20.469558,mu-,105.725010,Solenoid_1_FieldVolume
26.111327,-24.216951,-470.000000,0.095540,-0.088608,20.469558,pi+,646.668221,Solenoid_1_FieldVolume
-23.521180,-12.675905,3780.000000,-0.039721,-0.021406,9.447488,pi+,645.997032,Solenoid_1_FieldVolume
233.368952,26.307466,7660.000000,0.196909,0.022197,4.723744,pi+,644.826197,Solenoid_1_FieldVolume
189.925606,204.674235,11540.500000,0.106912,0.115214,3.149163,pi+,644.000608,Solenoid_1_FieldVolume
218.512918,201.168415,15790.000000,0.123004,0.113240,3.149163,pi+,643.201952,Solenoid_1_FieldVolume
-691.671305,-31.120560,1230.000000,-2.530779,-0.113868,20.469558,mu-,188.842168,Solenoid_1_FieldVolume
127.535662,89.044983,380.000000,0.466645,0.325810,20.469558,pi+,925.120205,Solenoid_1_FieldVolume
179.438790,168.607729,4215.500000,0.252341,0.237109,7.872907,pi+,923.912937,Solenoid_1_FieldVolume
524.936542,229.789523,8510.000000,0.295494,0.129351,3.149163,pi+,923.059669,Solenoid_1_FieldVolume
-39.804611,21.973463,1230.000000,-0.145642,0.080399,20.469558,pi+,557.403205,Solenoid_1_FieldVolume
317.646073,-384.828931,5110.500000,0.447018,-0.541563,7.872907,pi+,556.004388,Solenoid_1_FieldVolume
-162.931235,15.782825,380.000000,-0.596155,0.057748,20.469558,mu-,194.909264,Solenoid_1_FieldVolume
43.419646,-49.789872,-976.078255,-0.000000,0.000000,20.469558,pi+,236.890767,Solenoid_1_FieldVolume
471.956517,-216.170289,2930.000000,0.929183,-0.425594,11.022070,mu+,156.609428,Solenoid_1_FieldVolume
19.769262,47.117049,2080.000000,0.055642,0.132614,15.745814,pi-,204.351759,Solenoid_1_FieldVolume
194.657114,66.616490,5110.500000,0.273937,0.093748,7.872907,mu-,177.318220,Solenoid_1_FieldVolume
193.351044,66.241664,9360.000000,0.108840,0.037288,3.149163,mu-,176.302498,Solenoid_1_FieldVolume
6.887408,-1.334984,13240.000000,0.003877,-0.000751,3.149163,mu-,175.158336,Solenoid_1_FieldVolume
1.951226,36.838234,17490.000000,0.001098,0.020737,3.149163,mu-,173.522481,Solenoid_1_FieldVolume
76.978648,59.844332,2930.000000,0.151555,0.117821,11.022070,pi+,436.557176,Solenoid_1_FieldVolume
-193.512604,0.153762,6810.000000,-0.163279,0.000130,4.723744,pi+,435.825876,Solenoid_1_FieldVolume
-161.299111,-208.807287,10645.500000,-0.090733,-0.117456,3.149163,pi+,434.832637,Solenoid_1_FieldVolume
-363.811805,148.432942,14940.000000,-0.204794,0.083555,3.149163,pi+,434.086488,Solenoid_1_FieldVolume
-119.649601,50.800382,-470.000000,-0.437790,0.185875,20.469558,pi+,976.620894,Solenoid_1_FieldVolume
-209.634158,-70.015029,3780.000000,-0.354017,-0.118237,9.447488,pi+,975.680511,Solenoid_1_FieldVolume
-186.786249,126.552628,7660.000000,-0.157604,0.106781,4.723744,pi+,974.882609,Solenoid_1_FieldVolume
24.306531,-39.569597,380.000000,0.088936,-0.144783,20.469558,pi-,381.786559,Solenoid_1_FieldVolume
97.833809,-44.586086,4215.500000,0.137581,-0.062700,7.872907,pi-,380.622765,Solenoid_1_FieldVolume
-50.408461,10.074643,8510.000000,-0.028376,0.005671,3.149163,pi-,379.578269,Solenoid_1_FieldVolume
258.685482,64.241122,12390.000000,0.145617,0.036162,3.149163,pi-,378.775651,Solenoid_1_FieldVolume
220.358098,-215.489628,15790.000000,0.124042,-0.121302,3.149163,mu-,346.581319,Solenoid_1_FieldVolume
24.680737,-71.966457,-474.658758,-0.000000,0.000000,20.469558,mu+,131.810135,Solenoid_1_FieldVolume
21.841305,117.848396,380.000000,0.079916,0.431199,20.469558,mu+,308.339240,Solenoid_1_FieldVolume
-33.085467,187.509156,4215.500000,-0.046527,0.263690,7.872907,mu+,305.003089,Solenoid_1_FieldVolume
50.595807,71.539520,380.000000,0.185127,0.261758,20.469558,pi+,174.962223,Solenoid_1_FieldVolume
59.136657,43.538243,4215.500000,0.083163,0.061227,7.872907,pi+,172.697693,Solenoid_1_FieldVolume
424.285931,-252.429591,8510.000000,0.238836,-0.142096,3.149163,pi+,170.765252,Solenoid_1_FieldVolume
-17.786832,-127.667207,12390.000000,-0.010012,-0.071866,3.149163,pi+,168.430718,Solenoid_1_FieldVolume
-74.581480,-209.012997,16640.000000,-0.041983,-0.117656,3.149163,pi+,165.791718,Solenoid_1_FieldVolume
-50.167375,131.760178,2080.000000,-0.141199,0.370847,15.745814,pi-,366.723915,Solenoid_1_FieldVolume
-204.333376,122.544701,4215.500000,-0.287349,0.172332,7.872907,mu-,336.213145,Solenoid_1_FieldVolume
-206.514698,-5.916327,1230.000000,-0.755624,-0.021647,20.469558,pi-,385.963599,Solenoid_1_FieldVolume
-164.508105,142.282639,2930.000000,-0.323882,0.280124,11.022070,pi+,1217.430279,Solenoid_1_FieldVolume
-282.151797,-139.035870,6810.000000,-0.238070,-0.117314,4.723744,pi+,1216.390602,Solenoid_1_FieldVolume
470.958348,167.442858,10645.500000,0.264919,0.094188,3.149163,pi+,1215.133805,Solenoid_1_FieldVolume
-244.679238,-348.875793,14940.000000,-0.137733,-0.196387,3.149163,pi+,1214.120469,Solenoid_1_FieldVolume
-125.708256,47.464370,2930.000000,-0.247493,0.093447,11.022070,pi-,388.599150,Solenoid_1_FieldVolume
-358.576072,-58.183200,6810.000000,-0.302555,-0.049093,4.723744,pi-,387.671023,Solenoid_1_FieldVolume
-515.392094,-304.093181,10210.000000,-0.290121,-0.171178,3.149163,mu-,306.067309,Solenoid_1_FieldVolume
-34.607565,-127.798169,14090.000000,-0.019481,-0.071939,3.149163,mu-,305.290631,Solenoid_1_FieldVolume
-68.331564,17.407450,-470.000000,-0.250021,0.063693,20.469558,pi+,473.249165,Solenoid_1_FieldVolume
-67.807848,83.276545,3780.000000,-0.114510,0.140632,9.447488,pi+,472.440025,Solenoid_1_FieldVolume
-55.773425,-20.842227,7660.000000,-0.047060,-0.017586,4.723744,pi+,471.754018,Solenoid_1_FieldVolume
236.247022,-307.116493,11540.500000,0.132986,-0.172880,3.149163,pi+,469.890510,Solenoid_1_FieldVolume
-134.248475,-311.588152,15790.000000,-0.075570,-0.175397,3.149163,pi+,469.176819,Solenoid_1_FieldVolume
20.208679,-9.027946,1230.000000,0.073942,-0.033033,20.469558,pi+,2231.048405,Solenoid_1_FieldVolume
-102.443293,-257.320241,5110.500000,-0.144167,-0.362122,7.872907,pi+,2229.957420,Solenoid_1_FieldVolume
-87.771581,541.268365,9360.000000,-0.049408,0.304687,3.149163,pi+,2229.115905,Solenoid_1_FieldVolume
387.269248,239.446910,-1270.402634,-0.000000,-0.000000,20.469558,mu-,170.919965,Solenoid_1_FieldVolume
107.267767,252.308274,-273.405627,-0.000000,-0.000000,20.469558,mu-,139.439732,Solenoid_1_FieldVolume
-12.254396,-205.782813,-470.000000,-0.044838,-0.752946,20.469558,pi+,1017.660470,Solenoid_1_FieldVolume
-133.035876,-410.581737,3780.000000,-0.224663,-0.693365,9.447488,pi+,1016.836692,Solenoid_1_FieldVolume
-102.020517,-419.917989,7660.000000,-0.086082,-0.354313,4.723744,pi+,1015.718224,Solenoid_1_FieldVolume
